Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,itinerary_num,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),first_stop_name,first_stop_long,first_stop_lat,last_stop_name,last_stop_long,last_stop_lat,first_type,last_type
Pasir Ris,Loyang East,1.367978609,103.9734264,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,24.92,8.15,517.49,0,16.77,CHANGI CHAPEL MUSEUM,103.9733164,1.3622942,BLK 418,103.9475411,1.3584438,BUS,BUS
Pasir Ris,Loyang East,1.367978609,103.9734264,CHANGI GENERAL HOSPITAL,1.340571,103.949908,0,29.32,8.9,556.46,1,17.25,CHANGI CHAPEL MUSEUM,103.9733164,1.3622942,OPP SIMEI STN,103.9535402,1.3421189,BUS,BUS
Pasir Ris,Loyang East,1.367978609,103.9734264,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,0,43.62,12.2,804.49,2,24.02,CHANGI CHAPEL MUSEUM,103.9733164,1.3622942,BLK 109,103.9343131,1.3321331,BUS,BUS
Pasir Ris,Loyang East,1.367978609,103.9734264,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,56.9,6.98,446.06,2,43.38,CHANGI CHAPEL MUSEUM,103.9733164,1.3622942,BLK 235,103.8999867,1.3910289,BUS,BUS
Pasir Ris,Loyang West,1.377010419,103.9707537,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,25.28,9.98,667.69,0,15.3,OPP KRISLITE BLDG,103.970533,1.3721317,Opp Pasir Ris Stn Exit A,103.9508126,1.3725433,BUS,BUS
Pasir Ris,Loyang West,1.377010419,103.9707537,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,22.02,7.45,475.57,0,14.57,OPP KRISLITE BLDG,103.970533,1.3721317,BLK 233,103.9476691,1.3566033,BUS,BUS
Pasir Ris,Loyang West,1.377010419,103.9707537,CHANGI GENERAL HOSPITAL,1.340571,103.949908,0,26.68,8.2,514.54,0,18.48,OPP KRISLITE BLDG,103.970533,1.3721317,OPP SIMEI STN,103.9535402,1.3421189,BUS,BUS
Pasir Ris,Loyang West,1.377010419,103.9707537,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,0,40.52,7.05,469.27,1,26.48,OPP KRISLITE BLDG,103.970533,1.3721317,BLK 139,103.9348131,1.3294089,BUS,BUS
Pasir Ris,Loyang West,1.377010419,103.9707537,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,49.4,11.08,722.35,0,38.32,OPP KRISLITE BLDG,103.970533,1.3721317,BLK 248A,103.8984414,1.3929961,BUS,BUS
Pasir Ris,Pasir Ris Central,1.37206455,103.9479394,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,7.87,7.87,540.73,0,0.0,no value,no value,no value,no value,no value,no value,,
Pasir Ris,Pasir Ris Central,1.37206455,103.9479394,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,12.48,6.68,442.54,0,5.8,OPP BLK 638A,103.9454199,1.3641188,OPP BLK 631B,103.9433528,1.3624456,BUS,BUS
Pasir Ris,Pasir Ris Central,1.37206455,103.9479394,CHANGI GENERAL HOSPITAL,1.340571,103.949908,0,20.7,12.13,789.55,1,6.3,TAMPINES MRT STATION,103.9451612,1.3532885,no value,no value,no value,SUBWAY,BUS
Pasir Ris,Pasir Ris Central,1.37206455,103.9479394,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,0,28.83,16.45,1129.98,0,12.38,TAMPINES MRT STATION,103.9451612,1.3532885,TANAH MERAH MRT STATION,103.9463885,1.3272025,SUBWAY,SUBWAY
Pasir Ris,Pasir Ris Central,1.37206455,103.9479394,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,29.97,5.8,383.92,1,21.43,OPP BLK 571,103.9460404,1.3724952,no value,no value,no value,BUS,TRAM
Pasir Ris,Pasir Ris Drive,1.368866789,103.9594099,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,27.15,27.15,1833.16,0,0.0,no value,no value,no value,no value,no value,no value,,
Pasir Ris,Pasir Ris Drive,1.368866789,103.9594099,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,21.28,5.97,374.76,1,12.65,BLK 191,103.9586731,1.3663489,BLK 233,103.9476691,1.3566033,BUS,BUS
Pasir Ris,Pasir Ris Drive,1.368866789,103.9594099,CHANGI GENERAL HOSPITAL,1.340571,103.949908,0,25.38,7.38,498.73,0,18.0,BLK 191,103.9586731,1.3663489,BLK 101,103.945635,1.3479439,BUS,BUS
Pasir Ris,Pasir Ris Drive,1.368866789,103.9594099,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,0,40.05,12.6,820.18,2,21.62,OPP BLK 230,103.9605378,1.3724647,no value,no value,no value,BUS,BUS
Pasir Ris,Pasir Ris Drive,1.368866789,103.9594099,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,34.93,4.37,275.6,1,28.57,BLK 104,103.9584812,1.3682436,BLK 261,103.894297,1.3947659,BUS,BUS
Pasir Ris,Pasir Ris Park,1.378681565,103.9558445,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,20.8,20.8,1446.19,0,0.0,no value,no value,no value,no value,no value,no value,,
Pasir Ris,Pasir Ris Park,1.378681565,103.9558445,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,27.98,12.57,840.15,1,11.85,no value,no value,no value,OPP BLK 631B,103.9433528,1.3624456,BUS,BUS
Pasir Ris,Pasir Ris Park,1.378681565,103.9558445,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,27.98,12.57,840.15,1,11.85,no value,no value,no value,OPP BLK 631B,103.9433528,1.3624456,BUS,BUS
Pasir Ris,Pasir Ris Park,1.378681565,103.9558445,CHANGI GENERAL HOSPITAL,1.340571,103.949908,0,31.67,22.4,1483.34,1,7.02,no value,no value,no value,TAMPINES MRT STATION,103.9451612,1.3532885,BUS,SUBWAY
Pasir Ris,Pasir Ris Park,1.378681565,103.9558445,CHANGI GENERAL HOSPITAL,1.340571,103.949908,0,31.67,22.4,1483.34,1,7.02,no value,no value,no value,TAMPINES MRT STATION,103.9451612,1.3532885,BUS,SUBWAY
Pasir Ris,Pasir Ris Park,1.378681565,103.9558445,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,0,39.42,19.7,1294.76,2,15.02,no value,no value,no value,no value,no value,no value,BUS,BUS
Pasir Ris,Pasir Ris Park,1.378681565,103.9558445,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,0,39.42,19.7,1294.76,2,15.02,no value,no value,no value,no value,no value,no value,BUS,BUS
Pasir Ris,Pasir Ris Park,1.378681565,103.9558445,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,41.57,15.88,1049.67,0,25.68,Opp Pasir Ris Stn Exit A,103.9508126,1.3725433,BLK 248A,103.8984414,1.3929961,BUS,BUS
Pasir Ris,Pasir Ris Wafer Fab Park,1.38884074,103.92868,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,43.32,43.32,3013.24,0,0.0,no value,no value,no value,no value,no value,no value,,
Pasir Ris,Pasir Ris Wafer Fab Park,1.38884074,103.92868,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,41.2,30.02,2090.59,0,11.18,RIVIERA STN EXIT A,103.9160348,1.3941046,BLK 235,103.8999867,1.3910289,BUS,BUS
Pasir Ris,Pasir Ris Wafer Fab Park,1.38884074,103.92868,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,38.9,18.0,1282.84,1,17.15,AFT PASIR RIS ST 72,103.9349614,1.38059,OPP BLK 291A,103.897395,1.3952136,BUS,BUS
Pasir Ris,Pasir Ris Wafer Fab Park,1.38884074,103.92868,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,38.7,20.18,1427.49,1,14.8,AFT PASIR RIS ST 72,103.9349614,1.38059,OPP CITYLIFE@TAMPINES,103.9406135,1.3604279,BUS,BUS
Pasir Ris,Pasir Ris Wafer Fab Park,1.38884074,103.92868,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,52.52,19.13,1338.31,2,23.7,AFT PASIR RIS ST 72,103.9349614,1.38059,HOUGANG SWIM CPLX,103.8877923,1.369368,BUS,BUS
Pasir Ris,Pasir Ris West,1.379286047,103.9398122,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,21.33,21.33,1429.62,0,0.0,no value,no value,no value,no value,no value,no value,,
Pasir Ris,Pasir Ris West,1.379286047,103.9398122,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,23.35,9.8,634.88,1,11.38,BLK 640,103.9398611,1.3759944,OPP BLK 631B,103.9433528,1.3624456,BUS,BUS
Pasir Ris,Pasir Ris West,1.379286047,103.9398122,CHANGI GENERAL HOSPITAL,1.340571,103.949908,0,32.13,17.73,1149.2,1,9.95,OPP PASIR RIS ELIAS CC,103.9427159,1.3790292,TAMPINES MRT STATION,103.9451612,1.3532885,BUS,SUBWAY
Pasir Ris,Pasir Ris West,1.379286047,103.9398122,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,30.18,11.13,714.27,1,16.32,BLK 740,103.9361873,1.3783717,no value,no value,no value,BUS,TRAM
Pasir Ris,Pasir Ris West,1.379286047,103.9398122,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,26.57,8.97,577.13,0,17.6,BLK 740,103.9361873,1.3783717,BLK 286B,103.8953648,1.3979005,BUS,BUS
Paya Lebar,Airport Road,1.351569683,103.8974159,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,36.72,36.72,2460.35,0,0.0,no value,no value,no value,no value,no value,no value,,
Paya Lebar,Airport Road,1.351569683,103.8974159,NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG,1.319611,103.887229,0,35.53,10.75,722.64,1,13.12,AIR FORCE MUSEUM,103.8988155,1.3460921,MACPHERSON STN EXIT B,103.8908043,1.3249873,BUS,BUS
Paya Lebar,Airport Road,1.351569683,103.8974159,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,40.02,11.83,807.81,2,22.57,AIR FORCE MUSEUM,103.8988155,1.3460921,BUANGKOK MRT STATION,103.8932181,1.3829392,BUS,SUBWAY
Paya Lebar,Airport Road,1.351569683,103.8974159,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0,40.53,1.85,107.16,1,32.3,AIR FORCE MUSEUM,103.8988155,1.3460921,BLK 23,103.8572184,1.334358,BUS,BUS
Paya Lebar,Airport Road,1.351569683,103.8974159,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,0,34.82,2.87,196.39,2,23.5,AIR FORCE MUSEUM,103.8988155,1.3460921,no value,no value,no value,BUS,BUS
Paya Lebar,Paya Lebar East,1.355612055,103.9237632,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,48.28,48.28,3343.38,0,0.0,no value,no value,no value,no value,no value,no value,,
Paya Lebar,Paya Lebar East,1.355612055,103.9237632,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,0,33.18,21.75,1521.36,0,11.43,OPP TEMASEK POLY,103.9327553,1.3470492,BLK 139,103.9348131,1.3294089,BUS,BUS
Paya Lebar,Paya Lebar East,1.355612055,103.9237632,CHANGI GENERAL HOSPITAL,1.340571,103.949908,0,31.3,23.57,1651.63,0,7.73,OPP TEMASEK POLY,103.9327553,1.3470492,TAMPINES WEST STN EXIT B,103.9400815,1.3450339,BUS,BUS
Paya Lebar,Paya Lebar East,1.355612055,103.9237632,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,34.65,12.27,885.01,1,19.45,BEF TAMPINES FIRE STN,103.929055,1.3560766,BLK 571,103.9460997,1.3727585,BUS,BUS
Paya Lebar,Paya Lebar East,1.355612055,103.9237632,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,49.92,11.6,828.37,1,33.93,BEF TAMPINES FIRE STN,103.929055,1.3560766,OPP BLK 521,103.8917039,1.3728825,BUS,BUS
Paya Lebar,Paya Lebar North,1.373165078,103.9257993,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,31.38,15.32,1064.16,0,16.07,TAMPINES WAFER FAB PK,103.930775,1.3736416,OPP BLK 500A,103.9456657,1.377078,BUS,BUS
Paya Lebar,Paya Lebar North,1.373165078,103.9257993,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,26.57,18.57,1297.45,0,8.0,BEF TAMPINES AVE 9,103.9310662,1.362391,OPP CITYLIFE@TAMPINES,103.9406135,1.3604279,BUS,BUS
Paya Lebar,Paya Lebar North,1.373165078,103.9257993,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,30.98,12.75,889.05,1,14.62,TAMPINES WAFER FAB PK,103.930775,1.3736416,no value,no value,no value,BUS,TRAM
Paya Lebar,Paya Lebar North,1.373165078,103.9257993,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,38.07,11.65,818.97,0,26.42,TAMPINES WAFER FAB PK,103.930775,1.3736416,OPP BLK 521,103.8917039,1.3728825,BUS,BUS
Paya Lebar,Paya Lebar North,1.373165078,103.9257993,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,30.48,13.75,951.09,1,13.93,TAMPINES WAFER FAB PK,103.930775,1.3736416,no value,no value,no value,BUS,BUS
Paya Lebar,Paya Lebar West,1.373940064,103.91092,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,27.67,11.62,770.94,0,16.05,BEF GREENWICH DR,103.9099924,1.3675114,BLK 836,103.8903344,1.3698882,BUS,BUS
Paya Lebar,Paya Lebar West,1.373940064,103.91092,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,32.37,12.15,825.25,1,17.42,BEF GREENWICH DR,103.9099924,1.3675114,BUANGKOK MRT STATION,103.8932181,1.3829392,BUS,SUBWAY
Paya Lebar,Paya Lebar West,1.373940064,103.91092,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,38.73,18.52,1244.9,1,17.42,BEF GREENWICH DR,103.9099924,1.3675114,BUANGKOK MRT STATION,103.8932181,1.3829392,BUS,SUBWAY
Paya Lebar,Paya Lebar West,1.373940064,103.91092,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,39.93,10.37,730.36,2,25.52,AFT BUANGKOK EAST DR,103.91235,1.374005,BLK 571,103.9460997,1.3727585,BUS,BUS
Paya Lebar,Paya Lebar West,1.373940064,103.91092,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,34.18,6.92,476.78,1,24.55,AFT BUANGKOK EAST DR,103.91235,1.374005,BLK 401,103.9447745,1.3569439,BUS,BUS
Paya Lebar,Plab,1.35749654,103.9114211,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,16.43,4.28,265.08,0,12.15,BEF DEFU AVE 2,103.9022624,1.3624232,BLK 836,103.8903344,1.3698882,BUS,BUS
Paya Lebar,Plab,1.35749654,103.9114211,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,37.23,12.87,870.65,1,22.1,SCHENKER,103.9114289,1.3719081,OPP CITYLIFE@TAMPINES,103.9406135,1.3604279,BUS,BUS
Paya Lebar,Plab,1.35749654,103.9114211,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,0,50.83,14.97,1010.61,1,33.77,BEF DEFU AVE 2,103.9022624,1.3624232,BLK 32,103.92513,1.3233213,BUS,BUS
Paya Lebar,Plab,1.35749654,103.9114211,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,24.13,4.82,319.39,1,13.52,BEF DEFU AVE 2,103.9022624,1.3624232,BUANGKOK MRT STATION,103.8932181,1.3829392,BUS,SUBWAY
Paya Lebar,Plab,1.35749654,103.9114211,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,35.88,12.92,820.54,0,22.97,OPP BLK 756,103.9327865,1.3780302,BLK 571,103.9460997,1.3727585,BUS,BUS
Pioneer,Benoi Sector,1.31775387,103.6865695,PIONEER POLYCLINIC,1.338732,103.700228,0,25.62,14.93,997.48,0,10.68,NIPPON PAINT,103.692567,1.323021,PIONEER STN EXIT B,103.6972862,1.3377726,BUS,BUS
Pioneer,Benoi Sector,1.31775387,103.6865695,JURONG POLYCLINIC,1.350189,103.730642,0,39.98,7.87,504.97,2,26.28,NS BLUESCOPE LYSAGHT,103.6857761,1.3195033,BLK 422,103.7265401,1.3500347,BUS,BUS
Pioneer,Benoi Sector,1.31775387,103.6865695,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,0,32.72,9.73,631.54,1,20.1,NS BLUESCOPE LYSAGHT,103.6857761,1.3195033,CHINESE GARDEN MRT STATION,103.7327666,1.3422449,BUS,SUBWAY
Pioneer,Benoi Sector,1.31775387,103.6865695,BUKIT BATOK POLYCLINIC,1.352161,103.748974,0,41.53,11.9,789.92,2,22.93,NS BLUESCOPE LYSAGHT,103.6857761,1.3195033,no value,no value,no value,BUS,SUBWAY
Pioneer,Benoi Sector,1.31775387,103.6865695,CLEMENTI POLYCLINIC,1.312991,103.765878,0,37.07,8.92,574.61,1,25.27,NS BLUESCOPE LYSAGHT,103.6857761,1.3195033,JURONG EAST MRT STATION,103.7422654,1.3330748,BUS,SUBWAY
Pioneer,Gul Basin,1.304906913,103.676424,PIONEER POLYCLINIC,1.338732,103.700228,0,39.57,24.83,1655.84,1,10.1,AFT BENOI PL,103.678627,1.3130419,no value,no value,no value,BUS,SUBWAY
Pioneer,Gul Basin,1.304906913,103.676424,JURONG POLYCLINIC,1.350189,103.730642,0,52.08,21.25,1422.31,2,22.8,AFT BENOI PL,103.678627,1.3130419,BLK 422,103.7265401,1.3500347,BUS,BUS
Pioneer,Gul Basin,1.304906913,103.676424,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,0,46.53,22.3,1501.69,1,19.6,AFT BENOI PL,103.678627,1.3130419,CHINESE GARDEN MRT STATION,103.7327666,1.3422449,BUS,SUBWAY
Pioneer,Gul Basin,1.304906913,103.676424,BUKIT BATOK POLYCLINIC,1.352161,103.748974,0,55.35,24.47,1660.07,2,22.43,AFT BENOI PL,103.678627,1.3130419,no value,no value,no value,BUS,SUBWAY
Pioneer,Gul Basin,1.304906913,103.676424,CLEMENTI POLYCLINIC,1.312991,103.765878,0,50.88,21.48,1444.76,1,24.77,AFT BENOI PL,103.678627,1.3130419,JURONG EAST MRT STATION,103.7422654,1.3330748,BUS,SUBWAY
Pioneer,Gul Circle,1.315382449,103.6688299,PIONEER POLYCLINIC,1.338732,103.700228,0,29.37,2.88,166.32,1,22.6,AFT GUL AVE,103.67069,1.3144558,PIONEER STN EXIT B,103.6972862,1.3377726,BUS,BUS
Pioneer,Gul Circle,1.315382449,103.6688299,JURONG POLYCLINIC,1.350189,103.730642,0,44.38,6.37,395.57,2,31.13,AFT GUL AVE,103.67069,1.3144558,BLK 422,103.7265401,1.3500347,BUS,BUS
Pioneer,Gul Circle,1.315382449,103.6688299,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,0,36.68,8.23,522.14,1,23.75,AFT GUL AVE,103.67069,1.3144558,CHINESE GARDEN MRT STATION,103.7327666,1.3422449,BUS,SUBWAY
Pioneer,Gul Circle,1.315382449,103.6688299,BUKIT BATOK POLYCLINIC,1.352161,103.748974,0,45.5,10.4,680.52,2,26.58,AFT GUL AVE,103.67069,1.3144558,no value,no value,no value,BUS,SUBWAY
Pioneer,Gul Circle,1.315382449,103.6688299,CLEMENTI POLYCLINIC,1.312991,103.765878,0,41.03,7.42,465.21,1,28.92,AFT GUL AVE,103.67069,1.3144558,JURONG EAST MRT STATION,103.7422654,1.3330748,BUS,SUBWAY
Pioneer,Joo Koon,1.325595774,103.6795218,PIONEER POLYCLINIC,1.338732,103.700228,0,17.48,13.93,906.45,0,3.55,no value,no value,no value,no value,no value,no value,SUBWAY,SUBWAY
Pioneer,Joo Koon,1.325595774,103.6795218,PIONEER POLYCLINIC,1.338732,103.700228,0,17.48,13.93,906.45,0,3.55,no value,no value,no value,no value,no value,no value,SUBWAY,SUBWAY
Pioneer,Joo Koon,1.325595774,103.6795218,JURONG POLYCLINIC,1.350189,103.730642,0,33.42,9.53,625.73,1,19.23,PIONEER MRT STATION,103.6974185,1.3375936,BLK 422,103.7265401,1.3500347,SUBWAY,BUS
Pioneer,Joo Koon,1.325595774,103.6795218,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,0,24.45,11.4,752.3,0,13.05,PIONEER MRT STATION,103.6974185,1.3375936,CHINESE GARDEN MRT STATION,103.7327666,1.3422449,SUBWAY,SUBWAY
Pioneer,Joo Koon,1.325595774,103.6795218,BUKIT BATOK POLYCLINIC,1.352161,103.748974,0,33.27,13.57,910.68,1,15.88,PIONEER MRT STATION,103.6974185,1.3375936,no value,no value,no value,SUBWAY,SUBWAY
Pioneer,Joo Koon,1.325595774,103.6795218,CLEMENTI POLYCLINIC,1.312991,103.765878,0,28.8,10.58,695.37,0,18.22,PIONEER MRT STATION,103.6974185,1.3375936,JURONG EAST MRT STATION,103.7422654,1.3330748,SUBWAY,SUBWAY
Pioneer,Pioneer Sector,1.300451089,103.6614519,PIONEER POLYCLINIC,1.338732,103.700228,0,45.57,12.5,808.0,1,29.58,BEF PIONEER SECTOR 1,103.6595061,1.3046328,no value,no value,no value,BUS,SUBWAY
Pioneer,Pioneer Sector,1.300451089,103.6614519,JURONG POLYCLINIC,1.350189,103.730642,0,56.73,8.92,574.47,2,42.28,BEF PIONEER SECTOR 1,103.6595061,1.3046328,BLK 422,103.7265401,1.3500347,BUS,BUS
Pioneer,Pioneer Sector,1.300451089,103.6614519,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,0,52.53,9.97,653.85,1,39.08,BEF PIONEER SECTOR 1,103.6595061,1.3046328,CHINESE GARDEN MRT STATION,103.7327666,1.3422449,BUS,SUBWAY
Pioneer,Pioneer Sector,1.300451089,103.6614519,BUKIT BATOK POLYCLINIC,1.352161,103.748974,0,61.35,12.13,812.23,2,41.92,BEF PIONEER SECTOR 1,103.6595061,1.3046328,no value,no value,no value,BUS,SUBWAY
Pioneer,Pioneer Sector,1.300451089,103.6614519,CLEMENTI POLYCLINIC,1.312991,103.765878,0,56.88,9.15,596.92,1,44.25,BEF PIONEER SECTOR 1,103.6595061,1.3046328,JURONG EAST MRT STATION,103.7422654,1.3330748,BUS,SUBWAY
Punggol,Coney Island,1.408327221,103.9225345,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,86.63,86.63,5992.74,0,0.0,no value,no value,no value,no value,no value,no value,,
Punggol,Coney Island,1.408327221,103.9225345,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,88.0,88.0,6072.85,0,0.0,no value,no value,no value,no value,no value,no value,,
Punggol,Coney Island,1.408327221,103.9225345,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,74.33,38.65,2768.39,2,30.07,Blk 446B,103.9116788,1.417097,BLK 571,103.9460997,1.3727585,BUS,BUS
Punggol,Coney Island,1.408327221,103.9225345,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,60.18,51.35,3595.49,0,8.83,PUNGGOL MRT STATION,103.9019468,1.4042876,BUANGKOK MRT STATION,103.8932181,1.3829392,SUBWAY,SUBWAY
Punggol,Coney Island,1.408327221,103.9225345,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,0,80.98,39.1,2789.34,2,35.63,Blk 446B,103.9116788,1.417097,TAMPINES INT,103.943391,1.3540755,BUS,BUS
Punggol,Matilda,1.40269297,103.8970279,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,25.83,25.83,1768.33,0,0.0,no value,no value,no value,no value,no value,no value,,
Punggol,Matilda,1.40269297,103.8970279,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,32.2,32.2,2187.98,0,0.0,no value,no value,no value,no value,no value,no value,,
Punggol,Matilda,1.40269297,103.8970279,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,29.67,23.37,1536.97,0,6.3,SENGKANG MRT STATION,103.8954844,1.3916935,BUANGKOK MRT STATION,103.8932181,1.3829392,SUBWAY,SUBWAY
Punggol,Matilda,1.40269297,103.8970279,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0,56.33,24.17,1644.38,1,29.23,BLK 286B,103.8953648,1.3979005,BLK 538,103.8532004,1.3757934,BUS,BUS
Punggol,Matilda,1.40269297,103.8970279,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,44.33,16.08,1110.92,1,24.2,no value,no value,no value,BEF PASIR RIS ST 53,103.9476587,1.3728312,BUS,BUS
Punggol,Matilda,1.40269297,103.8970279,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,44.33,16.08,1110.92,1,24.2,no value,no value,no value,BEF PASIR RIS ST 53,103.9476587,1.3728312,BUS,BUS
Punggol,Northshore,1.416208314,103.9067292,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,17.75,7.38,460.06,1,7.65,SAMUDERA LRT STATION,103.9021395,1.4158761,BLK 286B,103.8953648,1.3979005,TRAM,BUS
Punggol,Northshore,1.416208314,103.9067292,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,18.85,10.1,638.52,1,4.7,SAM KEE LRT STATION,103.9048467,1.4096416,no value,no value,no value,TRAM,SUBWAY
Punggol,Northshore,1.416208314,103.9067292,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0,27.3,14.5,888.37,1,8.75,SAM KEE LRT STATION,103.9048467,1.4096416,BUANGKOK MRT STATION,103.8932181,1.3829392,TRAM,SUBWAY
Punggol,Northshore,1.416208314,103.9067292,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,38.62,9.07,584.14,1,24.02,SAM KEE LRT STATION,103.9048467,1.4096416,BLK 571,103.9460997,1.3727585,TRAM,BUS
Punggol,Northshore,1.416208314,103.9067292,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0,63.43,5.62,356.54,2,51.7,SAMUDERA STN EXIT B,103.9027379,1.4162788,OPP BLK 757,103.8353696,1.4265729,BUS,BUS
Punggol,Punggol Canal,1.406674186,103.9178649,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,0,57.85,57.85,3900.7,0,0.0,no value,no value,no value,no value,no value,no value,,
Punggol,Punggol Canal,1.406674186,103.9178649,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,0,28.87,21.17,1463.24,1,4.62,DAMAI LRT STATION,103.9085636,1.4052516,no value,no value,no value,TRAM,SUBWAY
Punggol,Punggol Canal,1.406674186,103.9178649,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,0,50.13,20.13,1408.86,1,23.93,DAMAI LRT STATION,103.9085636,1.4052516,BLK 571,103.9460997,1.3727585,TRAM,BUS
